ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags, Archived Product, Container Fee
9947040,Nycil 50g,Nycil 50g,1.50000,2.99000,2.99000,,10.0000,,Cosmetics,,,,,,,8901542001437,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947042,Nycil Cool Sandal Powder 150gm,Nycil Cool Sandal Powder 150gm,3.50000,6.99000,6.99000,,10.0000,,Cosmetics,,,,,,,8901542001260,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947043,Nycil Rose Powder 150gm,Nycil Rose Powder 150gm,3.50000,7.00000,7.00000,,10.0000,,Cosmetics,,,,,,,8901542001253,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947044,Odomos Naturals Mosquito Repellent Spray,Odomos Naturals Mosquito Repellent Spray 100ml,4.00000,7.99000,7.99000,,10.0000,,Cosmetics,,,,,,,8901207503221,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947055,Oreo Original 128 g,Oreo Original 128 g,1.40000,2.49000,2.49000,,10.0000,,Biscuits,,,,,,,9300650452701,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947056,Organic Sha Snacks,Organic Sha Snacks,3.49000,3.49000,3.49000,,0.0000,,Flour & besan,,,,,,,290885,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947057,Original Pop,Original Pop,2.50000,4.99000,0.00000,,0.0000,,Flour & besan,,,,,,,423845,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947061,Pacefarm Eggs 700g,Pacefarm Eggs 700g,6.00000,7.99000,0.00000,,0.0000,,Fresh rotis# milk# bread & eggs,,,,,,,9313715007037,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947070,Palm Corned Beef 326g,Palm Corned Beef 326g,5.50000,7.99000,7.99000,,0.0000,,Ready to eat# cook,,,,,,,9403145011084# 9403145300270,Katoomba Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947071,Panadol Opti 20 tabs,Panadol Opti 20 tabs,3.99000,5.44545,4.99000,,0.0000,,Miscellaneous,,,,,,,9300673838605# 9403099004590,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947075,Panjon Swad Digestive Drops 10 pcs,Panjon Swad Digestive Drops 10 pcs,0.40000,1.00000,1.00000,,10.0000,,Confectionery,,,,,,,6097222946,Aus India Grocers,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947079,Parachute Coconut Oil 1ltr,Parachute Coconut Oil 1ltr,9.60000,13.99000,13.99000,,10.0000,,Cosmetics,,,,,,,8901088000505,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947080,Parachute Coconut Oil 200 Ml,Parachute Coconut Oil 200 Ml,3.25000,4.99000,4.99000,,0.0000,,Cosmetics,,,,,,,8901088137034,CFC Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947081,Parachute Coconut Oil 500ml,Parachute Coconut Oil 500ml,5.15000,7.99000,0.00000,,0.0000,,Cosmetics,,,,,,,8901088000451,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947082,Parachute Coconut Oil 550ml,Parachute Coconut Oil 550ml,4.95000,8.99000,8.99000,,0.0000,,Cosmetics,,,,,,,8901088000468,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947085,Parachute Hot Hair oil 300ml,Parachute Hot Hair oil 300ml,5.00000,8.99000,8.99000,,10.0000,,Cosmetics,,,,,,,8901088047265,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947086,Parachute Jasmine Oil 190ml,Parachute Jasmine Oil 190ml,3.29000,3.99000,3.99000,,10.0000,,Cosmetics,,,,,,,8901088157681,Mala Impex Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947087,Paranjali Sandal Agarbatti 150 gm,Paranjali Sandal Agarbatti 150 gm,2.00000,3.99000,3.99000,,0.0000,,Pooja items,,,,,,,8904109403811,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947096,Parle G Biscuits 752g,Parle G Biscuits 752g,2.50000,3.99000,0.00000,,10.0000,,Biscuits,,,,,,,8901719101090,Katoomba Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947098,Parle Hide and Seek Value Pack 412.5G,Parle Hide and Seek Value Pack 412.5G,4.58000,6.99000,6.99000,,10.0000,,Biscuits,,,,,,,8901719900747,Katoomba Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947102,Parle Krack Jack 400g,Parle Krack Jack 400g,2.60000,4.99000,0.00000,,10.0000,,Biscuits,,,,,,,8901719123979,Reliance Secure Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947103,Parle Krackjack Value Pack (60g x 5),Parle Krackjack Value Pack (60g x 5),3.00000,4.99000,4.99000,,10.0000,,Biscuits,,,,,,,8901719901393,Katoomba Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947108,Parle Monaco 400gm,Parle Monaco 400gm,2.60000,3.99000,0.00000,,10.0000,,Biscuits,,,,,,,890171912770# 8901719123801,Reliance Secure Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947111,Parle Monaco Value Pack (63.3g X 5),Parle Monaco Value Pack (63.3g X 5),3.00000,4.99000,4.99000,,10.0000,,Biscuits,,,,,,,8901719901386,Katoomba Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947112,Parle Orange Bite 289g,Parle Orange Bite 289g,2.00000,3.29000,3.29000,,10.0000,,Mukhavas,,,,,,,8901719127779,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947115,Parliament Jaljeera 275ml,Parliament Jaljeera 275ml,1.40000,2.49000,2.49000,,10.0000,,Drinks,,,,,,,810524031608,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947116,Parliament Low GI Basmati Rice 5 kg,Parliament Low GI Basmati Rice 5 kg,13.75000,18.99000,18.99000,,0.0000,,Rice & poha,,,,,,,8906097332487,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947119,Parsram Moth Beans 1kg,Parsram Moth Beans 1kg,3.75000,5.29000,0.00000,,0.0000,,Lentils,,,,,,,9334625000352,Parsram Foods Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947124,Pattu Coriander Seeds 400 Gm,Pattu Coriander Seeds 400 Gm,2.75000,4.49000,3.99000,,0.0000,,Spices mixes# masala,,,,,,,9325566031895,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947125,Party ji 7” Plate 40pcs,Party ji 7” Plate 40pcs,3.00000,4.99000,4.99000,,10.0000,,Party needs,,,,,,,7545238954513# 0754523895451,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947126,Party Ji 750ml 5pcs,Party Ji 750ml 5pcs,1.35000,2.29000,0.00000,,10.0000,,Party needs,,,,,,,754523895116# 0754523895215,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947128,Party Ji Retail Combo Pack 750ml 20pk,Party Ji Combo Pack 750ml 20pk,3.99000,7.49000,0.00000,,10.0000,,Party needs,,,,,,,754523895048,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947130,Party Ji Retail Combo Pack 250ml(25pcs),Party Ji Retail Combo Pack 250ml(25pcs),3.99000,6.49000,0.00000,,0.0000,,Party needs,,,,,,,754523895062,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947131,party ji retail combo pack 500ml,party ji retail combo pack 500ml,3.99000,6.99000,0.00000,,0.0000,,Confectionery,,,,,,,0754523895024,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947132,Party Ji Retail Pack Combo 1000ml,Party Ji Retail Pack Combo 1000ml,3.99000,6.99000,0.00000,,10.0000,,Party needs,,,,,,,754523895055,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947133,PARTY JI RETAIL PACK COMBO 450ML 20PCS,PARTY JI RETAIL PACK COMBO 450ML 20PCS,5.37000,6.49000,6.49000,,0.0000,,Party needs,,,,,,,754523895086,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947134,Party Ji Round Combo Pack 300ml 25 pcs,Party Ji Round Combo Pack 300ml 25 pcs,4.00000,6.99000,6.99000,,10.0000,,Party needs,,,,,,,000000000131# 0754523895079,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947138,Party Snake Toy firework 1.4g,Party Snake Toy firework 1.4g,1.50000,1.99000,1.99000,,10.0000,,Diwali,,,,,,,643217357682,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947139,Party Snake Toy Fireworks,Party Snake Toy Fireworks,1.50000,1.99000,1.99000,,10.0000,,Diwali,,,,,,,103201911318,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947148,Patanjali Aastha Premium Roli 25gm,Patanjali Aastha Premium Roli 25gm,1.20000,1.99000,1.99000,,10.0000,,Pooja items,,,,,,,8904109410574,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947150,Patanjali Aloevera Face Gel Kesar 150g,Patanjali Aloevera Face Gel Kesar 150g,3.00000,5.99000,3.99000,,10.0000,,Cosmetics,,,,,,,8904109400629,Reliance Secure Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947151,Patanjali Aloevera Gel 150g,Patanjali Aloevera Gel 150g,3.00000,4.29000,4.29000,,10.0000,,Cosmetics,,,,,,,8904109480119,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947153,Patanjali Aloevera Juice Plain 1 L,Patanjali Aloevera Juice Plain 1 L,6.49000,9.49000,9.49000,,10.0000,,Drinks,,,,,,,8904109490583,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947155,PATANJALI AMLA KESH TAIL 100ML,PATANJALI AMLA KESH TAIL 100ML,2.50000,4.99000,4.99000,,10.0000,,Cosmetics,,,,,,,8904109470738,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947160,Patanjali Chyawanprash 1 kg,Patanjali Chyawanprash 1 kg,7.95000,12.99000,12.99000,,0.0000,,Miscellaneous,,,,,,,8904109490507,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947163,Patanjali Cotton Wicks Aastha KumKum25g,Patanjali Cotton Wicks Aastha KumKum25g,1.86000,2.99000,2.99000,,10.0000,,Pooja items,,,,,,,8904109402975,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947164,Patanjali Cow Ghee Tin 1ltr,Patanjali Cow Ghee Tin 1ltr,13.50000,18.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,8904109463587,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947168,Patanjali Dant Kanti 200g,Patanjali Dant Kanti 200g,4.00000,5.99000,5.99000,,10.0000,,Cosmetics,,,,,,,8904109450327# 8904109498664,Aus India Grocers,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947169,PATANJALI DANT KANTI POWER RED 150G,PATANJALI DANT KANTI POWER RED 150G,2.50000,4.99000,4.99000,,10.0000,,Cosmetics,,,,,,,8904109488559,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947178,PATANJALI GULKAND 400G,PATANJALI GULKAND 400G,2.75000,3.99000,3.99000,,10.0000,,Chutney# paste & sauces,,,,,,,0,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947180,Patanjali Herbal Facial Foam Face Wash 6,Patanjali Herbal Facial Foam Face Wash 60gm,2.00000,3.99000,3.99000,,10.0000,,Cosmetics,,,,,,,8904109451089,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947181,Patanjali Herbal Kajal,Patanjali Herbal Kajal,3.50000,5.99000,5.99000,,10.0000,,Cosmetics,,,,,,,8904109450655,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947182,Patanjali Herbal Mehandi,Patanjali Herbal Mehandi,1.90000,2.99000,2.99000,,10.0000,,Cosmetics,,,,,,,8904109465604,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947188,Patanjali Kesh Kanti Tel 120ml,Patanjali Kesh Kanti Tel 120ml,4.75000,9.49000,9.49000,,10.0000,,Cosmetics,,,,,,,8904109463099,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947190,Patanjali Mustard Oil 1ltr,Patanjali Mustard Oil 1ltr,4.75000,7.99000,7.99000,,0.0000,,Oil & ghee,,,,,,,8904109463747# 8904109488849,Vishwak Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947194,Patanjali Pachak Anardana Goli 100g,Patanjali Pachak Anardana Goli 100g,2.42000,3.49000,3.49000,,10.0000,,Miscellaneous,,,,,,,8904109465208,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947195,Patanjali Pachak Hing Goli 100g,Patanjali Pachak Hing Goli 100g,2.20000,3.49000,3.49000,,10.0000,,Miscellaneous,,,,,,,8904109465338,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947196,Patanjali Pachak Hing Peda 100g,Patanjali Pachak Hing Peda 100g,2.42000,3.49000,3.49000,,10.0000,,Miscellaneous,,,,,,,8904109490439,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947198,Patanjali Rice Bran Oil 1l,Patanjali Rice Bran Oil 1l,5.50000,7.99000,7.99000,,0.0000,,Oil & ghee,,,,,,,8904109463723,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947199,Patanjali Rose Agarbatti 150 gm,Patanjali Rose Agarbatti 150 gm,2.00000,3.99000,3.99000,,0.0000,,Pooja items,,,,,,,8904109403804,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947203,PATANJALI VIRGIN COCONUT OIL 250 ML,PATANJALI VIRGIN COCONUT OIL 250 ML,4.99000,6.99000,6.99000,,10.0000,,Cosmetics,,,,,,,8904109410949,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947204,Patti Peanut Blanched 250gm,Patti Peanut Blanched 250gm,2.33000,2.99000,2.99000,,0.0000,,Dry fruits & nuts,,,,,,,9325566026075,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947205,Pattu Adzuki Beans 1kg,Pattu Adzuki Beans 1kg,4.40000,5.99000,5.99000,,0.0000,,Lentils,,,,,,,9325566005698,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947206,Pattu Ajwain Seeds 100g,Pattu Ajwain Seeds 100g,1.48000,2.99000,0.00000,,0.0000,,Spices,,,,,,,9325566007357,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947207,Pattu Ajwain Seeds 400g,Pattu Ajwain Seeds 400g,4.38000,6.69000,5.99000,,0.0000,,Spices,,,,,,,9325566032779,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947211,Pattu Aniseed star whole 100 gm,Pattu Aniseed star whole 100 gm,2.18000,4.99000,4.99000,,0.0000,,Spices,,,,,,,9325566008552,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947218,Pattu Bi Carb Soda 150g,Pattu Bi Carb Soda 150g,2.30000,3.29000,3.29000,,0.0000,,Miscellaneous,,,,,,,9325566024323,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947219,PATTU BIRDS EYE CHILLI POWDER 400G,PATTU BIRDS EYE CHILLI POWDER 400G,6.00000,7.99000,7.99000,,0.0000,,Spices,,,,,,,9325566031659,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947221,Pattu Black Lentils 1kg,Pattu Black Lentils 1kg,2.33000,3.29000,0.00000,,0.0000,,Lentils,,,,,,,9325566009603,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947222,Pattu Black Pepper Powder 100g,Pattu Black Pepper Powder 100g,1.84000,2.69000,0.00000,,0.0000,,Spices,,,,,,,9325566005384,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947223,Pattu Black Pepper Powder 200g,Pattu Black Pepper Powder 200g,3.22000,3.69000,0.00000,,0.0000,,Spices,,,,,,,8886326056059,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947224,Pattu Black Pepper Whole 200g,Pattu Black Pepper Whole 200g,2.95000,4.69000,4.00000,,0.0000,,Spices,,,,,,,9325566030430,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947226,Pattu Blue Peas Whole 1kg,Pattu Blue Peas Whole 1kg,2.50000,3.99000,3.99000,,0.0000,,Lentils,,,,,,,9325566004981,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947228,Pattu Bombay Spread 280g,Pattu Bombay Spread 280g,2.75000,3.99000,3.99000,,0.0000,,Chutney# paste & sauces,,,,,,,9325566024453,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947229,Pattu Bulgor Coarse 1kg,Pattu Bulgor Coarse 1kg,2.53000,4.99000,4.99000,,0.0000,,Lentils,,,,,,,9325566019770,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947230,Pattu Cardamom Green 100g,Pattu Cardamom Green 100g,8.28000,11.99000,0.00000,,0.0000,,Spices,,,,,,,8886326003336# 9325566001287,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947231,Pattu Cardamom Green 200g,Pattu Cardamom Green 200g,16.50000,19.99000,15.99000,,0.0000,,Spices,,,,,,,9325566030454,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947233,Pattu Cardamom Powder 100g,Pattu Cardamom Powder 100g,4.50000,6.99000,6.99000,,0.0000,,Spices,,,,,,,8886326050804,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947234,Pattu Cardamom Seeds 100g,Pattu Cardamom Seeds 100g,7.28000,10.99000,10.99000,,0.0000,,Spices,,,,,,,9325566016328,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947235,Pattu Cashew Pieces Large 250 g,Pattu Cashew Pieces Large 250 g,3.37000,4.99000,0.00000,,0.0000,,Dry fruits & nuts,,,,,,,9325566009702,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947236,Pattu Cashew Pieces Large 500 g,Pattu Cashew Pieces Large 500 g,5.72000,8.99000,0.00000,,0.0000,,Dry fruits & nuts,,,,,,,9325566009696,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947237,Pattu Cashew Raw 1 kg,Pattu Cashew Raw 1 kg,13.00000,22.99000,19.99000,,0.0000,,Dry fruits & nuts,,,,,,,9325566005315,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947240,Pattu Channa Dhall 1kg,Pattu Channa Dhall 1kg,2.35000,3.99000,0.00000,,0.0000,,Lentils,,,,,,,9325566003335,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947241,Pattu Chick Peas Kabuli 1kg,Pattu Chick Peas Kabuli 1kg,3.22000,4.99000,0.00000,,0.0000,,Lentils,,,,,,,9325566004295,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947242,Pattu Chick Peas Tyson 1kg,Pattu Chick Peas Tyson 1kg,1.64000,2.99000,2.99000,,0.0000,,Lentils,,,,,,,9325566003373,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947245,Pattu Chilli Powder Kashmiri 200g,Pattu Chilli Powder Kashmiri 200g,3.90000,5.99000,0.00000,,0.0000,,Spices,,,,,,,8886326056011,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947246,Pattu Chilli Powder (Premium) 200g,Pattu Chilli Powder (Premium) 200g,2.96000,4.49000,4.49000,,0.0000,,Spices,,,,,,,8886326055953,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947248,Pattu Chilli Powder Hot 500g,Pattu Chilli Powder Hot 500g,5.61000,7.99000,0.00000,,0.0000,,Spices,,,,,,,9325566001621,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947253,Pattu Cinnamon Bark 100g,Pattu Cinnamon Bark 100g,1.96000,2.99000,2.99000,,0.0000,,Spices mixes# masala,,,,,,,9325566010173,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947254,Pattu Citric Acid 150g,Pattu Citric Acid 150g,2.30000,3.49000,3.49000,,0.0000,,Miscellaneous,,,,,,,9325566031529,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947255,Pattu Cloves Powder 100g,Pattu Cloves Powder 100g,3.29000,5.49000,5.49000,,0.0000,,Spices,,,,,,,8886326004166,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947256,Pattu Cloves whole 100g,Pattu Cloves whole 100g,3.55000,5.49000,0.00000,,0.0000,,Spices,,,,,,,9325566024293,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947257,PATTU CORIANDER & CUMIN POWDER 200G,PATTU CORIANDER & CUMIN POWDER 200G,2.50000,3.99000,3.99000,,0.0000,,Spices mixes# masala,,,,,,,8886326057001,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947259,Pattu Coriander Powder 100gm,Pattu Coriander Powder 100gm,1.49000,2.99000,2.99000,,0.0000,,Spices mixes# masala,,,,,,,9325566001942,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947260,Pattu Coriander Powder 1KG,Pattu Coriander Powder 1KG,5.50000,7.99000,0.00000,,0.0000,,Spices mixes# masala,,,,,,,8886326051252,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947261,Pattu Coriander Powder 500g,Pattu Coriander Powder 500g,2.79000,5.29000,0.00000,,0.0000,,Spices,,,,,,,9325566001928,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947262,Pattu Coriander Pwd (Premium) 200g,Pattu Coriander Pwd (Premium) 200g,1.96000,2.49000,2.99000,,0.0000,,Spices,,,,,,,8886326055717,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947263,Pattu Coriander Seeds 1 Kg,Pattu Coriander Seeds 1 Kg,5.00000,8.99000,8.99000,,0.0000,,Spices mixes# masala,,,,,,,9325566001973,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947264,Pattu Coriander Seeds 100g,Pattu Coriander Seeds 100g,1.12000,1.99000,1.99000,,0.0000,,Spices,,,,,,,9325566002000,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947265,Pattu Corn Flour 1kg,Pattu Corn Flour 1kg,3.57000,4.99000,4.99000,,0.0000,,Flour & besan,,,,,,,9325566009740,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947267,Pattu Creamy Sella Rice 5kg,Pattu Creamy Sella Rice 5kg,15.00000,19.99000,19.99000,,0.0000,,Rice & poha,,,,,,,9325566032120,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947268,Pattu Cumin Powder (Premium) 200g,Pattu Cumin Powder (Premium) 200g,4.38000,5.99000,5.99000,,0.0000,,Spices,,,,,,,8886326055731,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947269,Pattu Cumin Powder 500g,Pattu Cumin Powder 500g,6.36000,9.49000,0.00000,,0.0000,,Spices,,,,,,,9325566002109,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947277,Pattu Desi All in One 280g,Pattu Desi All in One 280g,3.00000,4.29000,0.00000,,0.0000,,Chutney# paste & sauces,,,,,,,0,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947278,Pattu Desi Chutney 280g,Pattu Desi Chutney 280g,3.00000,4.90000,4.90000,,10.0000,,Chutney# paste & sauces,,,,,,,9325566029830,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947279,PATTU DESICATED COCONUT FINE 500G,PATTU DESICATED COCONUT FINE 500G,3.00000,4.99000,0.00000,,0.0000,,Dry fruits & nuts,,,,,,,9325566005988,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947280,Pattu Fennel Powder 100g,Pattu Fennel Powder 100g,1.05000,1.59000,1.59000,,0.0000,,Spices,,,,,,,9325566007524,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947281,Pattu Fennel Seeds 100g,Pattu Fennel Seeds 100g,1.29000,2.49000,0.00000,,0.0000,,Spices mixes# masala,,,,,,,8886326005620,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947283,Pattu Fennel Seeds 200g,Pattu Fennel Seeds 200g,2.07000,3.69000,0.00000,,0.0000,,Mukhavas,,,,,,,9325566030362,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947284,Pattu Fennel Seeds 400g,Pattu Fennel Seeds 400g,3.63000,5.99000,0.00000,,0.0000,,Spices,,,,,,,9325566031901,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947285,Pattu Fenugreek Powder 100g,Pattu Fenugreek Powder 100g,0.97000,1.99000,1.99000,,0.0000,,Spices,,,,,,,9325566007555,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947286,Pattu Fenugreek Seeds 100g,Pattu Fenugreek Seeds 100g,0.90000,1.49000,1.49000,,0.0000,,Spices,,,,,,,9325566002482,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947290,Pattu Garam Masala 200g,Pattu Garam Masala 200g,3.16000,4.49000,4.49000,,0.0000,,Spices mixes# masala,,,,,,,8886326055779,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947292,Pattu Garlic Crushed Paste 350 g,Pattu Garlic Crushed Paste 350 g,2.25000,3.69000,3.69000,,0.0000,,Spices mixes# masala,,,,,,,9325566009559,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947295,Pattu Ginger Garlic Crushed 1kg,Pattu Ginger Garlic Crushed 1kg,5.16000,6.99000,6.99000,,10.0000,,Chutney# paste & sauces,,,,,,,9325566018292,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
9947297,PATTU GINGERLY OIL 500ML,PATTU GINGERLY OIL 500ML,5.04000,6.99000,0.00000,,0.0000,,Oil & ghee,,,,,,,9325566024545,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
